scope,year,variant,n,mae_000s,mape_pct,median_ape_pct,within20_pct,within30_pct,over50_pct,bias_000s
bignoon_games,2024,gameday,15,1094.909073974405,21.485822482782144,23.138032856182708,40.0,80.0,0.0,290.73643234322026
bignoon_games,2024,past_selected,15,1288.8616455803935,30.328575515313982,28.861731219810842,33.33333333333333,53.333333333333336,20.0,754.9252203414871
bignoon_games,2025,bignoon,14,1499.3674850822892,18.210529429283376,19.935794687471965,50.0,85.71428571428571,0.0,-1343.37622404833
bignoon_games,2025,both,14,1462.1479995199206,18.693592800126687,19.326381885803865,57.14285714285714,78.57142857142857,0.0,-1356.8057959227065
bignoon_games,2025,current,14,1755.8678621635975,21.798616647244167,25.270537083776826,35.714285714285715,78.57142857142857,0.0,-1673.228021226206
bignoon_games,2025,gameday,14,1746.5478867487425,22.535326859546963,23.734383860424245,35.714285714285715,71.42857142857143,0.0,-1676.6918401269359
bignoon_games,2025,past_selected,14,1499.3674850822892,18.210529429283376,19.935794687471965,50.0,85.71428571428571,0.0,-1343.37622404833
major_2024_2025,2024,bignoon,216,686.1189629212275,23.95009785837401,19.157917773913,53.24074074074075,67.12962962962963,10.185185185185185,-49.85328691168432
major_2024_2025,2024,both,216,683.846735679772,23.848103973574602,18.77939935199294,52.77777777777778,67.12962962962963,10.185185185185185,-49.79185878495592
major_2024_2025,2024,current,216,667.3858946864186,23.6279788412233,18.771831953821632,52.31481481481482,70.37037037037037,10.648148148148149,-64.98525443414532
major_2024_2025,2024,gameday,216,664.3315106089905,23.533805693472036,19.234146133720596,52.31481481481482,69.9074074074074,9.25925925925926,-57.955569452731304
major_2024_2025,2024,past_selected,216,686.1189629212275,23.95009785837401,19.157917773913,53.24074074074075,67.12962962962963,10.185185185185185,-49.85328691168432
major_2024_2025,2025,bignoon,203,768.5457911016229,22.867441999790515,17.777118346011864,54.187192118226605,72.9064039408867,8.374384236453201,-348.20801300899643
major_2024_2025,2025,both,203,792.3396144353607,23.23065533023566,18.930597169514904,54.679802955665025,71.92118226600985,8.866995073891626,-391.2585964974264
major_2024_2025,2025,current,203,780.1793723408495,22.97319254296547,18.69821952304687,52.70935960591133,71.92118226600985,7.389162561576355,-359.76640825219795
major_2024_2025,2025,gameday,203,805.0353771978407,23.448388395660615,18.430906626087527,51.724137931034484,71.42857142857143,8.374384236453201,-392.1874855476055
major_2024_2025,2025,past_selected,203,768.5457911016229,22.867441999790515,17.777118346011864,54.187192118226605,72.9064039408867,8.374384236453201,-348.20801300899643
week1_major,2021,bignoon,17,563.1938310432299,20.562505319053265,17.543741083357137,58.82352941176471,82.35294117647058,5.88235294117647,-341.4374409599083
week1_major,2021,both,17,563.7891298359934,20.77384835883198,17.45118621974712,52.94117647058824,76.47058823529412,5.88235294117647,-301.23703984980665
week1_major,2021,current,17,672.986591655507,22.222425729477013,19.47472495281779,52.94117647058824,82.35294117647058,5.88235294117647,-495.25490848069484
week1_major,2021,gameday,17,682.341353091218,22.555998685281782,21.59151864417182,47.05882352941176,76.47058823529412,5.88235294117647,-496.12025468443375
week1_major,2021,past_selected,17,672.986591655507,22.222425729477013,19.47472495281779,52.94117647058824,82.35294117647058,5.88235294117647,-495.25490848069484
week1_major,2022,bignoon,14,1092.999836906293,34.87601793943437,32.46087669424293,21.428571428571427,42.857142857142854,28.57142857142857,121.28066458788342
week1_major,2022,both,14,1131.3809932948154,35.30846455556701,35.003161809000424,21.428571428571427,42.857142857142854,28.57142857142857,149.47430573406777
week1_major,2022,current,14,1082.9835577839262,33.625378485250536,33.86452705900577,21.428571428571427,35.714285714285715,21.428571428571427,113.66473177176815
week1_major,2022,gameday,14,1104.5039167996094,33.57499024510311,34.54281313444698,21.428571428571427,42.857142857142854,21.428571428571427,163.51535879984704
week1_major,2022,past_selected,14,1092.999836906293,34.87601793943437,32.46087669424293,21.428571428571427,42.857142857142854,28.57142857142857,121.28066458788342
week1_major,2023,bignoon,10,932.7552492079265,27.757458617886876,18.45383666725799,60.0,70.0,30.0,-262.40114258964206
week1_major,2023,both,10,977.8819823616453,28.849645871760675,19.720854600615702,50.0,70.0,30.0,-231.99623292286643
week1_major,2023,current,10,909.5878724538888,26.669258153195166,15.103534681599953,60.0,70.0,30.0,-326.9748740648391
week1_major,2023,gameday,10,955.3224751485261,27.638977997104888,19.506052166327294,50.0,70.0,30.0,-277.05680424153223
week1_major,2023,past_selected,10,932.7552492079265,27.757458617886876,18.45383666725799,60.0,70.0,30.0,-262.40114258964206
week1_major,2024,bignoon,17,527.6762461536333,16.671837344556423,10.552715721335355,70.58823529411765,82.35294117647058,5.88235294117647,-198.19581777238682
week1_major,2024,both,17,583.0033660331222,17.453328978218288,11.182730985709835,70.58823529411765,82.35294117647058,5.88235294117647,-185.02546570823532
week1_major,2024,current,17,515.5555758058177,16.536661298269166,12.335635458055902,76.47058823529412,82.35294117647058,0.0,-219.63079688484035
week1_major,2024,gameday,17,563.4083093806166,17.06037539046088,16.624535719440768,76.47058823529412,82.35294117647058,0.0,-197.01976332306523
week1_major,2024,past_selected,17,527.6762461536333,16.671837344556423,10.552715721335355,70.58823529411765,82.35294117647058,5.88235294117647,-198.19581777238682
