scope,year,variant,n,mae_000s,mape_pct,median_ape_pct,within20_pct,within30_pct,over50_pct,bias_000s
FOX,2025,stronger_only,34,1088.9667587299796,23.168300912514912,23.530919797207808,38.23529411764706,64.70588235294117,2.941176470588235,-876.6345470364861
slate_leaders,2021,current,62,1086.49565620923,23.78396763014681,21.400864777569694,50.0,75.80645161290323,11.29032258064516,-341.49014655913896
slate_leaders,2021,leader,62,1155.5693028110802,26.68477925839296,19.797346406824616,50.0,70.96774193548387,12.903225806451612,-224.34046473318634
slate_leaders,2021,leader_only,62,1060.26641315788,23.77664269140389,21.63260075092095,48.38709677419355,75.80645161290323,9.67741935483871,-302.0630425186057
slate_leaders,2021,own_strength,62,1170.9172278510678,26.67745320000136,20.839583761661387,46.774193548387096,69.35483870967742,12.903225806451612,-263.608650821712
slate_leaders,2021,past_selected,62,1086.49565620923,23.78396763014681,21.400864777569694,50.0,75.80645161290323,11.29032258064516,-341.49014655913896
slate_leaders,2021,share,62,1186.2157298064499,26.73733475408465,21.211056317235204,45.16129032258064,62.903225806451616,12.903225806451612,-245.34666162598882
slate_leaders,2021,share_only,62,1203.2629570891806,25.402715404295847,19.81822055051611,51.61290322580645,69.35483870967742,12.903225806451612,-227.39597329446778
slate_leaders,2021,stronger,62,1172.2403900506417,26.824443855553074,22.144334606060767,46.774193548387096,70.96774193548387,12.903225806451612,-238.43587553137402
slate_leaders,2021,stronger_only,62,1080.8135483021188,23.72527481472007,21.366364394961806,46.774193548387096,72.58064516129032,11.29032258064516,-342.25445760249073
slate_leaders,2022,current,69,934.4340499824244,19.195980829996074,14.76263904278683,66.66666666666666,76.81159420289855,4.3478260869565215,-131.0081541564598
slate_leaders,2022,leader,69,967.6037276953339,20.040264114909863,14.75001141874671,59.42028985507246,79.71014492753623,2.898550724637681,-90.68280555995061
slate_leaders,2022,leader_only,69,932.1413228495453,19.252456401002025,13.598075047208658,66.66666666666666,76.81159420289855,4.3478260869565215,-120.11551764465558
