source_name,source_url,season,sport,gender,matchup,team1,team2,date,time_text,time_slot,network,viewers,viewer_method,panel_viewers,big_data_viewers,stage,week,tournament,round,rating,ocr_window,ocr_network,ocr_rating,ocr_viewers,ocr_full_text,day_of_week,month,month_name,is_weekend,is_tournament,team1_rank,team1_top_10,team1_rank_11_25,team2_rank,team2_top_10,team2_rank_11_25,top_10_teams,rank_11_25_teams,team1_seed,team1_seeded,team2_seed,team2_seeded,seeded_teams,best_seed,seed_score,seed_diff,ln_viewers
Sports Media Watch 2023-24 OCR Week 16,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb1925-cbb.png,2023-24,basketball,men,Notre Dame / Louisville,Notre Dame,Louisville,2024-02-21,7:00,Early,ESPNU,81000,sportsmediawatch_ocr,81000.0,,Regular Season,Week 16,,,0.04,COLLEGE BKBL REG SSN,ESPNU,0.04,81,Wed 02.2124 7:00 COLLEGE BKBL REG SSN NOTRE DAME / LOUISVILLE ESPNU 0.04 81,Wednesday,2,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.302204433654575
Sports Media Watch 2023-24 OCR Week 16,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb1925-cbb.png,2023-24,basketball,men,UNLV / Air Force,UNLV,Air Force,2024-02-21,11:09,Early,FS1,79000,sportsmediawatch_ocr,79000.0,,Regular Season,Week 16,,,0.04,COLL BSKTBL: MTN WEST oL,FS1,0.04,79,Wed 02.21.24 11:09 COLL BSKTBL: MTN WEST oL UNLV / AIR FORCE FS1 0.04 79,Wednesday,2,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27720313144916
Sports Media Watch 2023-24 OCR Week 16,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb1925-cbb.png,2023-24,basketball,men,Butler / Seton Hall,Butler,Seton Hall,2024-02-24,8:30,Early,FS2,69000,sportsmediawatch_ocr,69000.0,,Regular Season,Week 16,,,0.04,COLL BSKTBL: BIGEASTL,FS2,0.04,69,Sat 02.24.24 8:30 COLL BSKTBL: BIGEASTL BUTLER / SETON HALL FS2 0.04 69,Saturday,2,February,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.141861783579396
Sports Media Watch 2023-24 OCR Week 16,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb1925-cbb.png,2023-24,basketball,men,UAB / Tulane,UAB,Tulane,2024-02-25,4:00,Early,ESPN2,62000,sportsmediawatch_ocr,62000.0,,Regular Season,Week 16,,,0.04,COLLEGE BKBL REG SSN OL,ESPN2,0.04,62,an Sun 4:00 COLLEGE BKBL REG SSN OL UAB / TULANE ESPN2 0.04 62,Sunday,2,February,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03488966402723
Sports Media Watch 2023-24 OCR Week 16,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb1925-cbb.png,2023-24,basketball,men,Toledo / Bowling Green,Toledo,Bowling Green,2024-02-23,7:00,Early,ESPNU,57000,sportsmediawatch_ocr,57000.0,,Regular Season,Week 16,,,0.03,COLLEGE BKBL REG SSN,ESPNU,0.03,57,Fri 02.2324 7:00 COLLEGE BKBL REG SSN TOLEDO / BOWLING GREEN ESPNU 0.03 57,Friday,2,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.950806546816688
Sports Media Watch 2023-24 OCR Week 16,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb1925-cbb.png,2023-24,basketball,men,St Bonaventure / UMass,St. Bonaventure,UMass,2024-02-24,2:30,Early,USA,54000,sportsmediawatch_ocr,54000.0,,Regular Season,Week 16,,,0.03,A1O BASKETBALL L,USA,0.03,54,Soe Sat 2:30 A1O BASKETBALL L ST. BONAVENTURE/UMASS USA 0.03 54,Saturday,2,February,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.896739325546411
Sports Media Watch 2023-24 OCR Week 16,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb1925-cbb.png,2023-24,basketball,men,UCF / West Virginia,UCF,West Virginia,2024-02-20,7:00,Early,ESPNU,52000,sportsmediawatch_ocr,52000.0,,Regular Season,Week 16,,,0.03,COLLEGE BKBL REG SSN L,ESPNU,0.03,52,Tue 02.20.24 7:00 COLLEGE BKBL REG SSN L UCF / WEST VIRGINIA ESPNU 0.03 52,Tuesday,2,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.858998997563564
Sports Media Watch 2023-24 OCR Week 16,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb1925-cbb.png,2023-24,basketball,men,Rhode Island / La Salle,Rhode Island,La Salle,2024-02-25,12:00,Early,USA,48000,sportsmediawatch_ocr,48000.0,,Regular Season,Week 16,,,0.02,10 BASKETBALL L,USA,0.02,48,Sun 02.25.24 12:00 10 BASKETBALL L RHODE ISLAND / LA SALLE USA 0.02 48,Sunday,2,February,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.778956289890028
Sports Media Watch 2023-24 OCR Week 16,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb1925-cbb.png,2023-24,basketball,men,Fairfield / Quinnipiac,Fairfield,Quinnipiac,2024-02-23,9:02,Early,ESPNU,47000,sportsmediawatch_ocr,47000.0,,Regular Season,Week 16,,,0.03,COLLEGE BKBL REG SSN OL,ESPNU,0.03,47,Bl Fri awn 9:02 COLLEGE BKBL REG SSN OL FAIRFIELD / QUINNIPIAC ESPNU 0.03 47,Friday,2,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.757902880692196
Sports Media Watch 2023-24 OCR Week 16,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb1925-cbb.png,2023-24,basketball,men,San Diego / St Marys Ca,San Diego,Saint Mary's,2024-02-24,10:06,Early,ESPNU,18000,sportsmediawatch_ocr,18000.0,,Regular Season,Week 16,,,0.01,COLLEGE BKBL REG SSN L,ESPNU,0.01,18,Sat 02.24.24 10:06 COLLEGE BKBL REG SSN L SAN DIEGO /ST MARYS CA ESPNU 0.01 18,Saturday,2,February,1,0,0,0,0,18,0,1,0,1,0,0,0,0,0,0,0,0,9.798127036878302
Sports Media Watch 2023-24 OCR Week 16,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb1925-cbb.png,2023-24,basketball,men,Tulsa / Wichita State,Tulsa,Wichita State,2024-02-21,9:04,Early,ESPNU,15000,sportsmediawatch_ocr,15000.0,,Regular Season,Week 16,,,0.01,COLLEGE BKBL REG SSN OL,ESPNU,0.01,15,Wed 02.21.24 9:04 COLLEGE BKBL REG SSN OL TULSA / WICHITA STATE ESPNU 0.01 15,Wednesday,2,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615805480084347
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Tennessee / Alabama,Tennessee,Alabama,2024-03-02,8:07,Early,ESPN,1566000,sportsmediawatch_ocr,1566000.0,,Regular Season,Week 17,,,0.81,COLLEGE BKBL REG SSN,ESPN,0.81,"1,566","Sat 03.02.24 8:07 COLLEGE BKBL REG SSN TENNESSEE / ALABAMA ESPN 0.81 1,566",Saturday,3,March,1,0,4,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,14.264035155532886
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Arkansas / Kentucky,Arkansas,Kentucky,2024-03-02,1:30,Early,CBS,1526000,sportsmediawatch_ocr,1526000.0,,Regular Season,Week 17,,,0.86,NCAABASKETBALL-SAT-1,CBS,0.86,"1,526","Sat 03.02.24 1:30 NCAABASKETBALL-SAT-1 ARKANSAS AT KENTUCKY CBS 0.86 1,526",Saturday,3,March,1,0,20,0,1,16,0,1,0,2,0,0,0,0,0,0,0,0,14.23816049082654
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Mi St / Purdue,Michigan State,Purdue,2024-03-02,8:04,Early,FOX,1321000,sportsmediawatch_ocr,1321000.0,,Regular Season,Week 17,,,0.74,FOX C. HOOPS- BIG10 PALS,FOX,0.74,"=©1,321","Sat maene 8:04 FOX C. HOOPS- BIG10 PALS MI ST UNIV AT PURDUE UNIV FOX 0.74 =©1,321",Saturday,3,March,1,0,21,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,14.093899583504463
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Michigan / Ohio State,Michigan,Ohio State,2024-03-03,4:19,Early,CBS,1307000,sportsmediawatch_ocr,1307000.0,,Regular Season,Week 17,,,0.79,NCAA BASKETBALL-SUN-2,CBS,0.79,"1,307","Sun 03.03.24 4:19 NCAA BASKETBALL-SUN-2 MICHIGAN AT OHIO STATE CBS 0.79 1,307",Sunday,3,March,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.083244992606359
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,NC State / North Carolina,NC State,North Carolina,2024-03-02,4:03,Early,ESPN,1285000,sportsmediawatch_ocr,1285000.0,,Regular Season,Week 17,,,0.71,COLLEGE BKBL REG SSN,ESPN,0.71,"1,285","Sat 03.02.24 4:03 COLLEGE BKBL REG SSN NC STATE/ NORTH CAROLINA ESPN 0.71 1,285",Saturday,3,March,1,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,14.066269276311457
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Virginia / Duke,Virginia,Duke,2024-03-02,6:08,Early,ESPN,1263000,sportsmediawatch_ocr,1263000.0,,Regular Season,Week 17,,,0.7,COLLEGE BKBL REG SSN IL,ESPN,0.70,"1,263","Sat fae 6:08 COLLEGE BKBL REG SSN IL VIRGINIA / DUKE ESPN 0.70 1,263",Saturday,3,March,1,0,21,0,1,10,1,0,1,1,0,0,0,0,0,0,0,0,14.049000401332629
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Seton Hall / UConn,Seton Hall,UConn,2024-03-03,12:00,Early,CBS,1155000,sportsmediawatch_ocr,1155000.0,,Regular Season,Week 17,,,0.69,NCAA BASKETBALL-SUN,CBS,0.69,"1,155","Sun 03.03.24 12:00 NCAA BASKETBALL-SUN SETON HALL AT UCONN CBS 0.69 1,155",Sunday,3,March,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,13.959610901938031
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Miami (FL) / North Carolina,Miami (FL),North Carolina,2024-02-26,7:00,Early,ESPN,1148000,sportsmediawatch_ocr,1148000.0,,Regular Season,Week 17,,,0.65,COLLEGE BKBL REG SSN,ESPN,0.65,"1,148","Mon 02.26.24 7:00 COLLEGE BKBL REG SSN MIAMI / NORTH CAROLINA ESPN 0.65 1,148",Monday,2,February,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,13.953531855861648
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Indiana / Maryland,Indiana,Maryland,2024-03-03,2:07,Early,CBS,1059000,sportsmediawatch_ocr,1059000.0,,Regular Season,Week 17,,,0.65,NCAA BASKETBALL-SUN-1_,CBS,0.65,"1,059","Sun 03.03.24 2:07 NCAA BASKETBALL-SUN-1_ INDIANA AT MARYLAND CBS 0.65 1,059",Sunday,3,March,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.872835624583544
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,USC / Washington,USC,Washington,2024-03-02,3:56,Early,CBS,1033000,sportsmediawatch_ocr,1033000.0,,Regular Season,Week 17,,,0.6,NCAABASKETBALL-SAT-2,CBS,0.60,"1,033","Sat 03.02.24 3:56 NCAABASKETBALL-SAT-2 USC AT WASHINGTON CBS 0.60 1,033",Saturday,3,March,1,0,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13.847977748101776
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Gonzaga / Saint Mary's,Gonzaga,Saint Mary's,2024-03-02,10:27,Early,ESPN,1007000,sportsmediawatch_ocr,1007000.0,,Regular Season,Week 17,,,0.51,COLLEGE BKBL REG SSN,ESPN,0.51,"1,007","Sat 03.02.24 10:27 COLLEGE BKBL REG SSN GONZAGA / SAINT MARYS ESPN 0.51 1,007",Saturday,3,March,1,0,23,0,1,17,0,1,0,2,0,0,0,0,0,0,0,0,13.8224861717007
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Kentucky / Mississippi State,Kentucky,Mississippi State,2024-02-27,7:00,Early,ESPN,934000,sportsmediawatch_ocr,934000.0,,Regular Season,Week 17,,,0.51,COLLEGE BKBL REG SSN L,ESPN,0.51,934,Tue 02.27.24 7:00 COLLEGE BKBL REG SSN L KENTUCKY /MISSISSIPPIST ESPN 0.51 934,Tuesday,2,February,0,0,16,0,1,21,0,1,0,2,0,0,0,0,0,0,0,0,13.74723171721098
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Auburn / Tennessee,Auburn,Tennessee,2024-02-28,7:00,Early,ESPN2,976000,sportsmediawatch_ocr,976000.0,,Regular Season,Week 17,,,0.52,COLLEGE BKBL REG SSN,ESPN2,0.52,976,Wed 02.2824 7:00 COLLEGE BKBL REG SSN AUBURN / TENNESSEE ESPN2 0.52 976,Wednesday,2,February,0,0,11,0,1,4,1,0,1,1,0,0,0,0,0,0,0,0,13.791217865395229
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Baylor / TCU,Baylor,TCU,2024-02-26,9:15,Early,ESPN,797000,sportsmediawatch_ocr,797000.0,,Regular Season,Week 17,,,0.42,COLLEGE BKBL REG SSN,ESPN,0.42,797,Mon 02.26.24 9:15 COLLEGE BKBL REG SSN BAYLOR / TCU ESPN 0.42 797,Monday,2,February,0,0,15,0,1,25,0,1,0,2,0,0,0,0,0,0,0,0,13.588609957772352
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Marquette / Creighton,Marquette,Creighton,2024-03-02,2:34,Early,FOX,786000,sportsmediawatch_ocr,786000.0,,Regular Season,Week 17,,,0.46,FOXC.HOOPS-BIGEAST DAY,tons,0.46,786,Sat 03.02.24 2:34 FOXC.HOOPS-BIGEAST DAY MARQUETTE UNIV AT CREIGHTON UNIV tons 0.46 786,Saturday,3,March,1,0,5,1,0,12,0,1,1,1,0,0,0,0,0,0,0,0,13.574712071411344
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Villanova / Providence Coll,Villanova,Providence,2024-03-02,12:04,Early,FOX,679000,sportsmediawatch_ocr,679000.0,,Regular Season,Week 17,,,0.41,FOXC.HOOPS-BIGEAST NOON,FOX,0.41,679,Sat 03.02.24 12:04 FOXC.HOOPS-BIGEAST NOON VILLANOVA UNIV AT PROVIDENCE COLL FOX 0.41 679,Saturday,3,March,1,0,18,0,1,23,0,1,0,2,0,0,0,0,0,0,0,0,13.428376406540833
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Alabama / Ole Miss,Alabama,Ole Miss,2024-02-28,9:23,Early,ESPN2,542000,sportsmediawatch_ocr,542000.0,,Regular Season,Week 17,,,0.32,COLLEGE BKBL REG SSN,ESPN2,0.32,542,Wed 02.28.24 9:23 COLLEGE BKBL REG SSN ALABAMA / OLE MISS ESPN2 0.32 542,Wednesday,2,February,0,0,14,0,1,22,0,1,0,2,0,0,0,0,0,0,0,0,13.203021280421783
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Florida / South Carolina,Florida,South Carolina,2024-03-02,11:57,Early,ESPN,520000,sportsmediawatch_ocr,520000.0,,Regular Season,Week 17,,,0.29,COLLEGE BKBL REG SSN L,ESPN,0.29,520,Sat 03.02.24 11:57 COLLEGE BKBL REG SSN L FLORIDA /SOUTH CAROLINA ESPN 0.29 520,Saturday,3,March,1,0,24,0,1,18,0,1,0,2,0,0,0,0,0,0,0,0,13.16158409055761
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Nebraska / Ohio State,Nebraska,Ohio State,2024-02-29,6:30,Early,FS1,506000,sportsmediawatch_ocr,506000.0,,Regular Season,Week 17,,,0.28,COLL BSKBL:BIG 10 L,FS1,0.28,506,Thu 02.29.24 6:30 COLL BSKBL:BIG 10 L NEBRASKA / OHIO ST FS1 0.28 506,Thursday,2,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.134291948269603
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Texas / Texas Tech,Texas,Texas Tech,2024-02-27,9:11,Early,ESPN,479000,sportsmediawatch_ocr,479000.0,,Regular Season,Week 17,,,0.28,COLLEGE BKBL REG SSN,ESPN,0.28,479,Tue 02.2724 9:11 COLLEGE BKBL REG SSN TEXAS / TEXAS TECH ESPN 0.28 479,Tuesday,2,February,0,0,25,0,1,23,0,1,0,2,0,0,0,0,0,0,0,0,13.079455876393052
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Houston / Oklahoma,Houston,Oklahoma,2024-03-02,8:09,Early,ESPN2,452000,sportsmediawatch_ocr,452000.0,,Regular Season,Week 17,,,0.25,COLLEGE BKBL REG SSN L,ESPN2,0.25,452,Sat 03.02.24 8:09 COLLEGE BKBL REG SSN L HOUSTON / OKLAHOMA ESPN2 0.25 452,Saturday,3,March,1,0,1,1,0,25,0,1,1,1,0,0,0,0,0,0,0,0,13.021437458814368
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Texas Tech / West Virginia,Texas Tech,West Virginia,2024-03-02,6:19,Early,ESPN2,444000,sportsmediawatch_ocr,444000.0,,Regular Season,Week 17,,,0.25,COLLEGE BKBL REG SSN,ESPN2,0.25,444,Sat 03.02.24 6:19 COLLEGE BKBL REG SSN TEXAS TECH/ WEST VIRGINIA ESPN2 0.25 444,Saturday,3,March,1,0,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13.003579841414362
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Rutgers / Nebraska,Rutgers,Nebraska,2024-03-03,6:30,Early,BTN,442000,sportsmediawatch_ocr,442000.0,,Regular Season,Week 17,,,0.2,BIGMENSBASKETBALLL,BTN,0.20,442,Sun 03.03.24 6:30 BIGMENSBASKETBALLL RUTGERS / NEBRASKA BTN 0.20 442,Sunday,3,March,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.999065161059836
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Oregon / Arizona,Oregon,Arizona,2024-03-02,2:12,Early,ESPN,435000,sportsmediawatch_ocr,435000.0,,Regular Season,Week 17,,,0.23,COLLEGE BKBL REG SSN L,ESPN,0.23,435,Sat 03.02.24 2:12 COLLEGE BKBL REG SSN L OREGON / ARIZONA ESPN 0.23 435,Saturday,3,March,1,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,12.983101310070822
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Illinois / Wisconsin,Illinois,Wisconsin,2024-03-02,1:07,Early,BTN,412000,sportsmediawatch_ocr,412000.0,,Regular Season,Week 17,,,0.26,BIGMENSBASKETBALLL,BTN,0.26,412,Sat 03.02.24 1:07 BIGMENSBASKETBALLL ILLINOIS / WISCONSIN BTN 0.26 412,Saturday,3,March,1,0,13,0,1,20,0,1,0,2,0,0,0,0,0,0,0,0,12.928778628331663
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Iowa / Northwestern,Iowa,Northwestern,2024-03-02,5:30,Early,BTN,380000,sportsmediawatch_ocr,380000.0,,Regular Season,Week 17,,,0.2,B1G MENS BASKETBALLL,BIN,0.20,380,Sat 03.02.24 5:30 B1G MENS BASKETBALLL IOWA/ NORTHWESTERN BIN 0.20 380,Saturday,3,March,1,0,0,0,0,25,0,1,0,1,0,0,0,0,0,0,0,0,12.84792653170257
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Mississippi State / Auburn,Mississippi State,Auburn,2024-03-02,4:04,Early,ESPN2,326000,sportsmediawatch_ocr,326000.0,,Regular Season,Week 17,,,0.19,COLLEGE BKBL REG SSN L,ESPN2,0.19,326,Sat 03.02.24 4:04 COLLEGE BKBL REG SSN L MISSISSIPPI STATE/ AUBURN ESPN2 0.19 326,Saturday,3,March,1,0,21,0,1,11,0,1,0,2,0,0,0,0,0,0,0,0,12.694652660348845
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Florida State/Georgia Tech,Florida State,Georgia Tech,2024-03-02,12:00,Early,ESPN2,300000,sportsmediawatch_ocr,300000.0,,Regular Season,Week 17,,,,COLLEGE BKBLREGSSN,EsPN2,"0,17",300,"Sat 03.02.24 12:00 COLLEGE BKBLREGSSN GEORGIA FLORIDA STATE/ TECH EsPN2 0,17 300",Saturday,3,March,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.611537753638338
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Minnesota / Illinois,Minnesota,Illinois,2024-02-28,9:10,Early,BTN,292000,sportsmediawatch_ocr,292000.0,,Regular Season,Week 17,,,0.15,BIGMENSBASKETBALLL,BTN,0.15,292,Wed 02.28.24 9:10 BIGMENSBASKETBALLL MINNESOTA / ILLINOIS BTN 0.15 292,Wednesday,2,February,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,0,12.584509081250419
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,West Virginia / Kansas State,West Virginia,Kansas State,2024-02-26,7:00,Early,ESPN2,291000,sportsmediawatch_ocr,291000.0,,Regular Season,Week 17,,,,COLLEGEBKBLREGSSN,EsPN2,"0,18",291,"Mon 02.26.24 7:00 COLLEGEBKBLREGSSN WEST VIRGINIA/ KANSAS STATE EsPN2 0,18 291",Monday,2,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.581078546153629
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Wake Forest / Va Tech,Wake Forest,Virginia Tech,2024-03-02,5:30,Early,CW,290000,sportsmediawatch_ocr,290000.0,,Regular Season,Week 17,,,0.16,ACC MEN'S 1 BASKETBALL 1,cw,0.16,290,Sat 03.02.24 5:30 ACC MEN'S 1 BASKETBALL 1 WAKE FOREST AT VA TECH cw 0.16 290,Saturday,3,March,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.577636201962656
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Dayton / Loyola Chicago,Dayton,Loyola Chicago,2024-03-01,9:07,Early,ESPN2,268000,sportsmediawatch_ocr,268000.0,,Regular Season,Week 17,,,0.16,COLLEGE BKBL REG SSN,—_ESPN2,0.16,268,Fri 03.01.24 9:07 COLLEGE BKBL REG SSN DAYTON / LOYOLA CHICAGO —_ESPN2 0.16 268,Friday,3,March,0,0,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.498742259492994
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Penn State / Minnesota,Penn State,Minnesota,2024-03-02,3:15,Early,BTN,254000,sportsmediawatch_ocr,254000.0,,Regular Season,Week 17,,,0.14,BIGMENSBASKETBALLL,BTN,0.14,254,Sat 3 02.24 3:15 BIGMENSBASKETBALLL PENN STATE/ MINNESOTA BTN 0.14 254,Saturday,3,March,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.445089546000673
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Cincinnati / Houston,Cincinnati,Houston,2024-02-27,7:00,Early,ESPN2,252000,sportsmediawatch_ocr,252000.0,,Regular Season,Week 17,,,0.14,COLLEGE BKBL REG SSN L,ESPN2,0.14,252,Tue 02.27.24 7:00 COLLEGE BKBL REG SSN L CINCINNATI / HOUSTON ESPN2 0.14 252,Tuesday,2,February,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,12.437184366493561
Sports Media Watch 2023-24 OCR Week 17,https://www.sportsmediawatch.com/wp-content/uploads/2024/03/feb26mar3-cbb.png,2023-24,basketball,men,Oklahoma State / Texas,Oklahoma State,Texas,2024-03-02,2:20,Early,ESPN2,247000,sportsmediawatch_ocr,247000.0,,Regular Season,Week 17,,,0.14,COLLEGE BKBL REG SSN,ESPN2,0.14,247,Sat 03.02.24 2:20 COLLEGE BKBL REG SSN OKLAHOMA STATE / TEXAS ESPN2 0.14 247,Saturday,3,March,1,0,0,0,0,25,0,1,0,1,0,0,0,0,0,0,0,0,12.417143615610113
